ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
788-28-6521|213172031369556|Michelle|Holmes|F|09297 Maurice Stravenue Suite 953|Brookville|OH|45309|39.8414|-84.4165|12123|Farm manager|1942-08-18|185320789079|adults_50up_female_urban.json
710-99-7254|4899204573530|Beverly|Henderson|F|507 Davis Causeway|Farmingville|NY|11738|40.8366|-73.0412|17638|Structural engineer|1944-12-06|506703590723|adults_50up_female_urban.json
192-50-9948|30182360107122|James|Gomez|M|821 Wade Ville|Raleigh|NC|27604|35.8334|-78.5799|489514|Presenter, broadcasting|1995-03-09|781353519565|adults_2550_male_urban.json
547-34-6596|30357422332229|Thomas|Romero|M|442 Castro Skyway|Evergreen|CO|80439|39.6374|-105.3402|23778|Systems developer|1987-11-09|786641655589|adults_2550_male_urban.json
702-81-3017|4606295350637316|Sarah|Wilson|F|6741 Adam Skyway|Northridge|CA|91325|34.2353|-118.5188|96496|International aid/development worker|1940-04-03|941581880015|adults_50up_female_urban.json
313-99-2000|4201362608463975|Mary|Hughes|F|470 Flores Port Apt. 215|Nashua|IA|50658|42.9528|-92.5298|2518|Chartered legal executive (England and Wales)|1978-07-25|295151784184|adults_2550_female_urban.json
580-99-5607|374091969395786|Kathleen|Ballard|F|0204 Ryan Estate|Darlington|SC|29532|34.3003|-79.8732|26470|Administrator, local government|1999-11-16|683205260914|adults_2550_female_urban.json
509-13-2228|3524139369678971|Jennifer|Knight|F|12677 Christopher Rapids Apt. 276|Asheboro|NC|27205|35.6396|-79.8509|54324|Air broker|2007-08-03|765960683251|young_adults_female_urban.json
544-69-7785|4533943191654309|Tiffany|Powers|F|31202 Brenda Knoll Apt. 576|Dallas|GA|30157|33.9045|-84.8621|79338|Glass blower/designer|1978-01-11|313503352352|adults_2550_female_urban.json
468-37-7864|060400268763|Eric|Gardner|M|6497 Mclean Corners Suite 365|Pittsburgh|PA|15202|40.5053|-80.0685|687276|Physiological scientist|1973-09-02|279317935556|adults_50up_male_urban.json
034-03-6664|4537309649694|Cody|Marshall|M|95296 Manuel Causeway|Parksley|VA|23421|37.7744|-75.6386|4255|Metallurgist|1997-05-10|513650448157|adults_2550_male_urban.json
184-48-5731|2229276364315942|Thomas|Oliver|M|654 Sandoval Gateway Suite 544|Cortez|CO|81321|37.3549|-108.5837|14459|Environmental consultant|2002-09-26|778709317235|young_adults_male_urban.json
075-40-1988|6011934497439467|Dennis|Fox|M|30958 Anderson Stream|Iota|LA|70543|30.3001|-92.5322|4077|Publishing rights manager|1978-09-15|736911674500|adults_2550_male_urban.json
658-99-8559|3513210972021702|Karen|Turner|F|46557 Michele Crossroad Apt. 300|Omaha|NE|68110|41.2933|-95.9361|518429|Immigration officer|2001-04-21|623964850083|young_adults_female_urban.json
312-49-1051|4900251213756580|Michelle|Myers|F|570 Arellano Common Apt. 145|Fallon|NV|89406|39.4703|-118.7861|24772|Sub|1961-04-12|207439810683|adults_50up_female_urban.json
336-51-6356|4138850342365|Brooke|Lambert|F|33474 Joseph Fords|Porter|TX|77365|30.1237|-95.2686|25769|Clinical cytogeneticist|1984-10-04|330792868853|adults_2550_female_urban.json
462-92-9494|6580085294690215|Matthew|Compton|M|1743 Kevin Ville Suite 023|Kamas|UT|84036|40.6414|-111.2619|6045|Software engineer|1964-01-17|870993336751|adults_50up_male_urban.json
049-21-2654|180066527523321|Joseph|Hernandez|M|20256 Jason Wells|Villa Park|IL|60181|41.8799|-87.9782|28836|Administrator|1990-10-01|22461484223|adults_2550_male_urban.json
260-53-7676|30116750762799|Lisa|Potter|F|02453 Christian Extensions Apt. 984|Jamaica|NY|11435|40.7029|-73.8111|224445|Ranger/warden|1976-09-19|258430876528|adults_2550_female_urban.json
278-92-2160|503884719017|Jesse|Martin|M|240 Brown Via|Gilsum|NH|03448|43.0399|-72.2719|811|Patent attorney|1954-10-03|914468510164|adults_50up_male_rural.json
560-60-1665|38546199240654|Mark|Perez|M|72581 Eric Rapid Apt. 956|Wake Forest|NC|27587|35.9815|-78.5392|53078|Nurse, mental health|1948-09-30|587372208833|adults_50up_male_urban.json
261-65-2416|4337912121102|Bryan|Ellis|M|58690 Shawn Causeway|Galloway|OH|43119|39.9366|-83.1838|27698|Radio producer|1949-05-05|761460541709|adults_50up_male_urban.json
645-29-9802|4199945295171226|Brenda|Vasquez|F|433 White Brooks Suite 422|Las Vegas|NV|89123|36.0383|-115.1462|1417793|Clinical scientist, histocompatibility and immunogenetics|1998-12-09|194887063687|adults_2550_female_urban.json
329-88-4271|3533083344470485|Ryan|Porter|M|47020 Austin Lane Suite 195|Bakersfield|CA|93304|35.3396|-119.0218|520197|Energy manager|2001-10-27|750708841892|young_adults_male_urban.json
264-80-2977|6532956342777528|Christopher|Howard|M|61658 Donald Rapids|Lansdowne|PA|19050|39.9375|-75.2637|28073|Contractor|1985-09-05|717378839581|adults_2550_male_urban.json
743-21-2473|3511563029559633|Jessica|Ford|F|629 Beck Falls|Fountain|CO|80817|38.6996|-104.7005|27311|Archivist|1984-08-11|414169986141|adults_2550_female_urban.json
680-34-8428|676385133134|Mary|Wolf|F|49832 Lori Corner|Orlando|FL|32821|28.3957|-81.4666|878243|Editor, film/video|1941-12-24|166861642971|adults_50up_female_urban.json
849-23-1250|378158268687647|Stephanie|Garcia|F|548 Pedro Inlet|Chula Vista|CA|91910|32.6371|-117.0676|239879|Contracting civil engineer|1948-06-17|922718626291|adults_50up_female_urban.json
044-50-2911|3578735856646416|Kyle|Ramsey|M|2192 Stokes Fall|Stamps|AR|71860|33.3569|-93.5013|2633|Cabin crew|1967-07-22|198398746882|adults_50up_male_urban.json
707-09-0746|4948314789117972690|Lisa|Davila|F|812 Daniel Plaza Apt. 036|Hamden|CT|06518|41.4097|-72.911|60966|Pharmacist, hospital|1933-06-11|23235005730|adults_50up_female_urban.json
764-22-0035|501853285382|James|Salas|M|0524 Olivia Freeway|West Sacramento|CA|95691|38.5673|-121.5516|48916|Statistician|1961-03-21|3048500685|adults_50up_male_urban.json
567-89-2652|6011990076862768|Taylor|Hodge|F|389 Nunez Ford|Manchester|NH|03103|42.9656|-71.4493|113733|Engineer, site|1998-05-16|531779474646|adults_2550_female_urban.json
765-11-8285|348626713684101|Valerie|Lee|F|39218 Michael Ferry|Portland|OR|97206|45.484|-122.5973|841711|Psychologist, clinical|1967-08-14|660296130729|adults_50up_female_urban.json
065-68-7814|346776106592080|Kelly|Chase|F|19279 Huber Crescent Suite 815|Pleasantville|PA|16341|41.5867|-79.5685|2030|Therapist, horticultural|1975-12-23|637454747893|adults_50up_female_rural.json
659-32-8865|3557202665686294|Sheila|Andrews|F|57349 Matthew Fork|Tucson|AZ|85704|32.3379|-110.9855|865276|Town planner|1989-03-26|735611198021|adults_2550_female_urban.json
652-02-7281|3529907472966946|Amy|Kim|F|0808 Parker Springs Suite 485|New York City|NY|10025|40.7975|-73.9683|1577385|Waste management officer|1990-05-04|630718559741|adults_2550_female_urban.json
283-10-8341|4167347853692|Joshua|Ferguson|M|9804 Stewart Turnpike Apt. 860|Canoga Park|CA|91304|34.2197|-118.6111|77086|Journalist, newspaper|1950-05-29|188827604008|adults_50up_male_urban.json
033-21-6529|4066489008248450|Kelly|Carrillo|F|898 Nancy Unions|Pasadena|TX|77502|29.6789|-95.1982|145975|Architectural technologist|1976-01-30|529697801286|adults_2550_female_urban.json
835-70-9029|4418563027507|Amber|Lewis|F|661 Newman Brook Suite 641|Nevada|IA|50201|42.019|-93.4462|8199|Surveyor, insurance|1994-12-14|842934830900|adults_2550_female_urban.json
846-57-8870|4679087018726009|Ashley|Christensen|F|1034 Turner Glen Apt. 990|Tarpon Springs|FL|34689|28.1385|-82.743|33406|Nurse, learning disability|1934-09-24|302726251411|adults_50up_female_urban.json
433-72-6568|344062215599676|Breanna|Randolph|F|21905 Jason Roads|Huntington|WV|25701|38.4097|-82.4423|74975|Hospital pharmacist|1983-05-02|873766329179|adults_2550_female_urban.json
511-40-7871|6584559396521383|Courtney|Smith|F|45531 Jacqueline Wall|Gresham|OR|97080|45.4817|-122.4156|77581|Therapist, occupational|1962-10-06|242049785|adults_50up_female_urban.json
404-17-3029|5373277264883952|Justin|Joseph|M|522 Jackson Ville Suite 251|Hanover|MD|21076|39.1551|-76.7215|12952|Optician, dispensing|1973-04-23|358639892812|adults_50up_male_urban.json
630-11-7351|5250805491477442|Kaitlyn|Duran|F|2478 Rodriguez Turnpike|La Vergne|TN|37086|36.0127|-86.56|31513|Psychologist, clinical|1997-09-30|391353479328|adults_2550_female_urban.json
720-74-7528|4493053788033|Cory|Moreno|M|13389 Ronald Camp Suite 882|Orlando|FL|32824|28.3932|-81.3622|878243|Surveyor, hydrographic|1969-02-16|386840477539|adults_50up_male_urban.json
492-70-7786|4486251521743|Jennifer|Decker|F|3780 William Way|Middletown|OH|45042|39.5321|-84.3896|79273|Clinical biochemist|1980-09-12|465386509053|adults_2550_female_urban.json
193-38-4575|6517762969143369|Chad|Jacobs|M|6450 Hannah Creek Apt. 898|Haverhill|MA|01830|42.7856|-71.0721|60879|Librarian, public|1961-11-11|251168358458|adults_50up_male_urban.json
545-30-5577|4189684424648844|Manuel|Crosby|M|572 Colon Overpass Suite 958|Tijeras|NM|87059|35.0446|-106.3062|9604|Computer games developer|1997-01-17|570996350701|adults_2550_male_urban.json
863-76-0842|4179789124883971|Steven|Murray|M|844 Cochran Turnpike Suite 367|Hialeah|FL|33010|25.8325|-80.2808|347944|Designer, jewellery|1969-05-02|113917007014|adults_50up_male_urban.json
744-28-0487|4681193978148|Theresa|Rogers|F|99217 Ray Land|Yuma|AZ|85365|32.7093|-114.4905|141891|Interpreter|1992-02-28|614815149376|adults_2550_female_urban.json
434-75-3404|4158807053261|Alejandro|Garner|M|391 John Walks|Sugar Land|TX|77498|29.6396|-95.65|149159|Site engineer|1984-06-12|936842534125|adults_2550_male_urban.json
486-40-2203|4513609085818102|Diane|Brown|F|3736 Rebecca Square|Amite|LA|70422|30.7182|-90.5705|13797|Set designer|1996-12-11|225469416426|adults_2550_female_urban.json
412-18-7207|2235896933539003|Mark|Stephens|M|54731 Valencia View Suite 397|Norman|OK|73072|35.199|-97.4841|113857|Tax inspector|2001-11-17|391640618947|young_adults_male_urban.json
899-15-1660|6536902837727020|Kimberly|Fisher|F|0534 Adriana Lane Suite 416|Upper Marlboro|MD|20774|38.8682|-76.8156|85638|Camera operator|1958-01-12|979402703785|adults_50up_female_urban.json
714-60-5298|4584640510388027|John|Lewis|M|76362 Jose Green Suite 718|Nephi|UT|84648|39.6923|-111.8359|5776|Technical sales engineer|1942-09-24|649527546546|adults_50up_male_urban.json
217-03-9427|6011676490922888|Phillip|Ramirez|M|5513 Medina Motorway Apt. 717|Rochester|NY|14626|43.2126|-77.704|478127|Geographical information systems officer|1965-04-05|218563438163|adults_50up_male_urban.json
436-71-9175|5464034398818739|Kimberly|Ramos|F|333 Campbell Mountains Suite 041|Montevideo|MN|56265|44.9688|-95.6765|7757|Exhibitions officer, museum/gallery|1978-07-21|11671402393|adults_2550_female_urban.json
638-15-5720|4028262542043|Andrea|Boone|F|90577 Adrian Trace|San Bernardino|CA|92404|34.1426|-117.2606|236660|Health service manager|1969-10-07|21759527340|adults_50up_female_urban.json
707-64-9693|3519324538109796|Eric|Blevins|M|48709 Hernandez Loaf|Tampa|FL|33610|27.9951|-82.4046|717255|Freight forwarder|2003-06-22|449143354222|young_adults_male_urban.json
182-48-1281|30422404326118|Joseph|Howell|M|46861 Lewis Mountains|Naples|FL|34109|26.2534|-81.7644|276002|Administrator, charities/voluntary organisations|1986-05-02|597641732641|adults_2550_male_urban.json
712-84-2783|503800953666|Mikayla|Jones|F|68900 Marshall Rapids Suite 001|Jacksonville|FL|32244|30.2231|-81.7556|847415|Research officer, trade union|1979-05-28|147074261690|adults_2550_female_urban.json
818-73-0202|639073971306|Martha|Jackson|F|38690 Wilkerson Shoal|Laveen|AZ|85339|33.3436|-112.1716|35586|Newspaper journalist|1968-09-09|156747469710|adults_50up_female_urban.json
026-33-5181|3561719281707448|Danielle|Brown|F|44225 Christopher Locks|Newburgh|IN|47630|37.9637|-87.3938|34423|Administrator, local government|1985-11-01|374280933849|adults_2550_female_urban.json
602-35-1349|4944772690326553|Anna|Leblanc|F|1794 Tara Springs Apt. 455|Bristol|CT|06010|41.6823|-72.9302|60448|Television/film/video producer|1956-09-19|384571585997|adults_50up_female_urban.json
038-17-1733|2711589126864980|Stephen|Scott|M|623 Gray Circle Apt. 884|Niles|MI|49120|41.8202|-86.2368|37122|Insurance underwriter|1983-12-01|285427147684|adults_2550_male_urban.json
768-30-7182|4919074992164001|Jamie|Mclaughlin|M|9235 Joshua Grove|Covington|GA|30016|33.5146|-83.8626|86177|Sales professional, IT|1984-08-12|298229842867|adults_2550_male_urban.json
041-65-2585|2249865462202121|Christina|Acosta|F|55033 Bruce Brook|San Jose|CA|95126|37.3249|-121.9153|973849|Sports therapist|1965-09-13|414545936205|adults_50up_female_urban.json
299-96-6608|30391900889913|Barbara|Wilson|F|91692 Dominic Park|Carson|CA|90745|33.823|-118.2684|83241|Engineer, drilling|1966-06-24|502226927571|adults_50up_female_urban.json
596-87-8716|3590608548186741|James|Williams|M|984 John Crest|West Coxsackie|NY|12192|42.4029|-73.8283|1722|Chief Strategy Officer|1967-05-04|917933349154|adults_50up_male_rural.json
457-11-1575|213151985458292|Victor|Parker|M|40153 Farmer Harbors|Chico|CA|95926|39.7458|-121.8444|106193|Passenger transport manager|2002-05-14|31830500053|young_adults_male_urban.json
385-74-9949|3549466720108245|Sierra|Le|F|818 Samantha Shoal|Bolingbrook|IL|60490|41.679|-88.1403|73374|Environmental education officer|1987-08-20|491831045661|adults_2550_female_urban.json
786-37-0019|4208581745273533|Jennifer|Moore|F|7004 Erik Court|Jacksonville|FL|32207|30.2908|-81.632|847415|Surveyor, minerals|1996-07-17|154405868597|adults_2550_female_urban.json
340-14-8995|2312559046100792|Carrie|Brown|F|0012 Alexandra Mount Apt. 012|Dover|DE|19904|39.1605|-75.5974|69187|Engineer, control and instrumentation|1960-05-17|996362014686|adults_50up_female_urban.json
753-81-7000|2281204850766530|Tyler|Ingram|M|6042 Tiffany Manor Apt. 460|Detroit|MI|48228|42.3547|-83.2168|673342|Clinical biochemist|1971-04-25|97160918681|adults_50up_male_urban.json
008-47-8180|3547243586176828|Carla|Stewart|F|272 Chavez Alley|Perryville|MO|63775|37.7174|-89.8737|16710|Sales executive|1959-09-03|929396497051|adults_50up_female_urban.json
829-50-5753|3522419768784949|Kara|Gallegos|F|035 Benjamin Coves|Omaha|NE|68134|41.2949|-96.0546|518429|Sales professional, IT|1995-11-25|551058512100|adults_2550_female_urban.json
309-19-2058|4434046682123|Angie|Gibbs|F|9525 Andrews Extensions Apt. 644|Naples|FL|34108|26.2416|-81.8071|276002|Chartered management accountant|1960-09-27|136435713264|adults_50up_female_urban.json
728-79-8079|4827306343593|Richard|Mason|M|188 Willis Manor|Alpharetta|GA|30022|34.0268|-84.2422|165556|Software engineer|1973-08-20|444121745201|adults_50up_male_urban.json
793-03-5691|5402125434123012|Michelle|Williams|F|37218 Brown Centers Apt. 203|Redding|CA|96002|40.5486|-122.3339|111719|Civil Service fast streamer|1940-10-07|492180379270|adults_50up_female_urban.json
607-80-9903|502014003474|Robin|Allen|F|197 Williams Summit Apt. 625|Agawam|MA|01001|42.0702|-72.6227|16769|Warehouse manager|1987-05-08|828833207962|adults_2550_female_urban.json
740-65-4234|2714785501137532|George|Martin|M|72887 Thomas Tunnel|Oakland|MI|48363|42.7732|-83.1711|4978|Psychotherapist|1960-10-24|835795242616|adults_50up_male_urban.json
233-60-1835|6011608819722392|Sherry|Chapman|F|7718 Todd Villages Apt. 076|Tutwiler|MS|38963|34.0221|-90.3499|4015|Surveyor, minerals|1959-06-19|119671924300|adults_50up_female_urban.json
008-24-4699|213185578002448|Cheyenne|Tate|F|2216 Kristina Lights|Greenville|SC|29601|34.8472|-82.406|201862|Town planner|1963-06-11|840391481958|adults_50up_female_urban.json
361-59-4253|6506751691395218|Frank|Fitzgerald|M|2610 Pennington Forge Apt. 508|Green Bay|WI|54311|44.4914|-87.9267|179116|Further education lecturer|1983-12-18|862827954600|adults_2550_male_urban.json
869-28-1844|3592484813004169|Lindsay|Pacheco|F|3021 Buck Lane|Hephzibah|GA|30815|33.3433|-82.0887|39640|Publishing copy|1991-01-29|402523025665|adults_2550_female_urban.json
732-71-6360|3563395348110500|Robert|Gilmore|M|6427 Foley Crossing Suite 738|Frederick|MD|21701|39.4461|-77.335|120323|Leisure centre manager|1996-11-25|817422262939|adults_2550_male_urban.json
885-15-2242|213177512395970|Jonathon|Peterson|M|60972 Jessica Brook Apt. 446|Clifton Park|NY|12065|42.8499|-73.7851|41776|Merchant navy officer|1980-12-07|308257112350|adults_2550_male_urban.json
474-60-2316|581710730879|Barbara|Cruz|F|783 Beck Circle Apt. 175|Walling|TN|38587|35.8695|-85.6185|1301|Information systems manager|2008-01-07|253311588235|young_adults_female_rural.json
795-24-7247|4485726029254686273|Charlene|Black|F|76642 Sean Lane Apt. 271|Riverside|CA|92509|34.0033|-117.445|419138|Engineer, maintenance|1987-10-24|373417681475|adults_2550_female_urban.json
562-52-7797|6011592386879068|Stephanie|Benson|F|869 Gregory Square Suite 534|Clive|IA|50325|41.6067|-93.7457|15448|Accounting technician|2004-06-05|864778149352|young_adults_female_urban.json
538-78-2373|30396159764055|Cheryl|Douglas|F|7078 Porter Junction Suite 426|Severna Park|MD|21146|39.0811|-76.5577|26705|Camera operator|1945-08-29|775613955682|adults_50up_female_urban.json
248-68-4255|4736273202227118|Philip|Huff|M|769 Tanya Coves Suite 204|San Leandro|CA|94578|37.7024|-122.124|104689|Designer, industrial/product|2003-06-24|973311693547|young_adults_male_urban.json
117-37-4395|180098305216901|Christine|Gates|F|02698 Cody Grove|Burbank|CA|91506|34.1717|-118.3231|106841|Educational psychologist|1987-02-25|436706297208|adults_2550_female_urban.json
849-10-0993|6011177031637051|Michael|Pugh|M|332 Conley Falls Suite 469|Mooresville|IN|46158|39.5915|-86.3642|23053|Environmental manager|1982-12-31|123921881961|adults_2550_male_urban.json
452-21-9228|4638083906540259984|Frederick|Hale|M|932 Haynes Trace|Fallbrook|CA|92028|33.369|-117.229|46239|Research officer, political party|1970-06-28|593479364207|adults_50up_male_urban.json
164-74-1932|6011504960266760|Matthew|Holloway|M|84539 Baker Summit Suite 070|Muskegon|MI|49444|43.1791|-86.1989|128715|Risk analyst|1972-06-10|600690528883|adults_50up_male_urban.json
836-01-6860|3556020801929027|Cody|Jones|M|3904 Daniels Bypass Apt. 225|Lagrange|GA|30240|33.0243|-85.0739|53190|Engineer, automotive|1943-05-01|224400299599|adults_50up_male_urban.json
172-32-5858|5225550193545037|Savannah|Carpenter|F|393 James Estates Suite 362|Brownsville|TX|78520|25.9337|-97.5174|195686|Therapist, drama|1974-07-07|143566818418|adults_50up_female_urban.json
551-04-5683|3512441290759654|Terry|Carr|M|12376 Charles Mount|Bullard|TX|75757|32.1095|-95.3342|10022|Insurance broker|1994-03-09|410547325937|adults_2550_male_urban.json
068-02-6291|4193759192267136|Brett|Watson|M|64752 King Cove Apt. 096|Nogales|AZ|85621|31.377|-110.9435|23054|Community arts worker|2003-03-29|890984818900|young_adults_male_urban.json
028-01-9357|3584524032115351|Heather|Stewart|F|21914 Elizabeth Causeway Suite 797|Orient|OH|43146|39.7954|-83.1543|12369|Counselling psychologist|1991-12-21|512221786872|adults_2550_female_urban.json
130-48-4118|4188345819204871|Katherine|Reynolds|F|333 Brianna Point Suite 515|Los Angeles|CA|90046|34.1074|-118.3652|2383912|Waste management officer|1990-10-11|64178648472|adults_2550_female_urban.json
